"category,id,providerName,planName,price,priceUnit,description,keyFeatures,logoUrl,providerColor,directUrl,rating,isSponsored,isGreen"
"nbn,aus_iinet_ultrafast,iiNet,NBN Ultrafast,79.99,/mo,Save $30/mo for 6 months,Unlimited data|820/85 Mbps evening|FTTP/HFC,https://www.iinet.net.au/logo.png,#4200B3,https://www.iinet.net.au/nbn,1.3,FALSE,FALSE"
"nbn,aus_southern_basic,Southern Phone,nbn Basic,60,/mo,Bring your own modem,25/4 Mbps typical busy|Suitable for 1-2 people|Basic internet use & HD video|No setup fees|No lock-in|50% off modem,https://www.southernphone.com.au/logo.png,#00C08B,https://www.southernphone.com.au/personal/broadband/nbn-broadband,1.5,FALSE,FALSE"
"nbn,aus_southern_standard,Southern Phone,nbn Standard,65,/mo,Bring your own modem,50/18 Mbps typical busy|Suitable for 2-4 people|HD video & working from home|No setup fees|No lock-in|50% off modem,https://www.southernphone.com.au/logo.png,#00C08B,https://www.southernphone.com.au/personal/broadband/nbn-broadband,1.5,FALSE,FALSE"
"nbn,aus_southern_fast,Southern Phone,nbn Fast,89,/mo,$79/mth first 6 months,87/18 Mbps typical busy|Suitable for 5+ people|4K video|No setup fees|No lock-in|50% off modem,https://www.southernphone.com.au/logo.png,#00C08B,https://www.southernphone.com.au/personal/broadband/nbn-broadband,1.5,FALSE,FALSE"
"nbn,aus_southern_fastx,Southern Phone,nbn Fast X,89,/mo,$79/mth first 6 months,500/45 Mbps typical busy|Suitable for 5+ people|8K video|No setup fees|No lock-in|50% off modem,https://www.southernphone.com.au/logo.png,#00C08B,https://www.southernphone.com.au/personal/broadband/nbn-broadband,1.5,FALSE,FALSE"
"nbn,aus_southern_ultrafast,Southern Phone,nbn Ultrafast,99,/mo,Bring your own modem,860/90 Mbps typical busy|Suitable for 5+ people|8K video|Available in nbn FTTP & select nbn HFC areas|No setup fees|No lock-in|50% off modem,https://www.southernphone.com.au/logo.png,#00C08B,https://www.southernphone.com.au/personal/broadband/nbn-broadband,1.5,FALSE,FALSE"
"security,aus_ring_indoorplus,Ring,Indoor Camera Plus,99,upfront,2K Video,Plug-In|Colour Night Vision|Dual-Band Wifi|Adjustable Motion Zones|3D Motion Detection|Weather Resistant (Indoor)|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_indoor2nd,Ring,Indoor Camera (2nd Gen),79,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|Indoor use|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_pantilt,Ring,Pan-Tilt Indoor Camera,99,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|Indoor use|360° Rotation|169° Vertical Tilt|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoorpro,Ring,Outdoor Camera Pro,329,upfront,Retinal 4K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoorplus_battery,Ring,Outdoor Camera Plus (Battery),179,upfront,Retinal 2K Video,Colour Night Vision|Single-Band Wifi|3D Motion Detection|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoorplus_solar,Ring,Outdoor Camera Plus (Solar),229,upfront,Retinal 2K Video,Colour Night Vision|Single-Band Wifi|3D Motion Detection|Weather Resistant|Solar Panel|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoorplus_plugin,Ring,Outdoor Camera Plus (Plug-In),179,upfront,Retinal 2K Video,Colour Night Vision|Single-Band Wifi|3D Motion Detection|Weather Resistant|Plug-In power|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoorplus_poe,Ring,Outdoor Camera Plus (Power over Ethernet),329,upfront,Retinal 2K Video,Colour Night Vision|Single-Band Wifi|3D Motion Detection|Weather Resistant|Power over Ethernet|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoor_battery,Ring,Outdoor Camera (Battery),149,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoor_solar,Ring,Outdoor Camera (Solar),199,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|Weather Resistant|Solar Panel|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_outdoor_plugin,Ring,Outdoor Camera (Plug-In),169,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|Weather Resistant|Plug-In power|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_stickupelite,Ring,Stick Up Cam Elite,199,upfront,1080p HD Video,Colour Night Vision|Power over Ethernet|Weather Resistant,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_plugin,Ring,Spotlight Camera Pro (2nd Gen) (Plug-In),399,upfront,Retinal 4K Head-to-Toe Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_wired,Ring,Spotlight Camera Pro (2nd Gen) (Wired),399,upfront,Retinal 4K Head-to-Toe Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Hardwired|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_poe,Ring,Spotlight Camera Pro (2nd Gen) (Power over Ethernet),549,upfront,Retinal 4K Head-to-Toe Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Power over Ethernet|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightplus_battery,Ring,Spotlight Camera Plus (Battery),259,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|+2 LED Spotlights|Weather Resistant|Solar option|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightplus_plugin,Ring,Spotlight Camera Plus (Plug-In),259,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|+2 LED Spotlights|Weather Resistant|Plug-In|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightplus_wired,Ring,Spotlight Camera Plus (Wired),289,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|+2 LED Spotlights|Weather Resistant|Hardwired|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightplus_solar,Ring,Spotlight Camera Plus (Solar),289,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|+2 LED Spotlights|Weather Resistant|Solar Panel|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_plugin1,Ring,Spotlight Camera Pro (Plug-In),299,upfront,Retinal 2K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_wired1,Ring,Spotlight Camera Pro (Wired),329,upfront,Retinal 2K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Hardwired|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_battery,Ring,Spotlight Camera Pro (Battery),299,upfront,Retinal 2K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Rechargeable Battery|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_spotlightpro_solar,Ring,Spotlight Camera Pro (Solar),329,upfront,Retinal 2K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Spotlights|Weather Resistant|Solar Panel|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_floodlightpro_wired,Ring,Floodlight Camera Pro (2nd Gen) (Wired),449,/upfront,Retinal 4K Head-to-Toe Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Floodlights|Weather Resistant|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_floodlightplus,Ring,Floodlight Camera Wired Plus,269,upfront,1080p HD Video,Colour Night Vision|Single-Band Wifi|No 3D Motion Detection|+2 LED Floodlights|Weather Resistant|Hardwired|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_ring_floodlightpro_wired1,Ring,Floodlight Camera Wired Pro (Wired),349,upfront,Retinal 2K Video,Colour Night Vision|Dual-Band Wifi|3D Motion Detection|+2 LED Floodlights|Weather Resistant|Hardwired|Mount Anywhere,https://ring.com/logo.png,#00A0E3,https://ring.com/au/en/home-security-cameras,4.0,FALSE,FALSE"
"security,aus_wuuk_wirelesspro_addon,WUUK Labs,WUUK Wireless Cam Pro (Add-on),109.99,upfront,2K Clear Image & 2-Way Audio,Truly Wireless|Efficient Human Detection|Color Night Vision|Easy Set Up,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_4mp_indoor,WUUK Labs,WUUK 4MP Indoor Security Camera,39.99,upfront,4MP Ultra HD,Wide coverage 135º|Baby monitor,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_4mp_face,WUUK Labs,WUUK 4MP Security Camera with Face Recognition,109.99,upfront,On-Device AI,Facial recognition|Customized greetings|Sentry Mode|On-Device Analysis|Spotlight|Color Night Vision|Magnetic Mount,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_lampsocket,WUUK Labs,WUUK Certified Lamp Socket,49.99,upfront,Upgrade to Smart Lighting,Dusk-to-Dawn|Motion-Triggered Lighting,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_solarpanel,WUUK Labs,WUUK Certified Solar Panel,49.99,upfront,Non-stop power,Minimal maintenance,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_pantilt,WUUK Labs,WUUK Pan & Tilt Cam,42.99,upfront,4MP Ultra HD,Indoor monitoring for home, baby, pet,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_smartdoorbell,WUUK Labs,WUUK Smart Doorbell,99.99,upfront,Motion detection,Notifications with footages|1080P wireless|162 wide-angle|Sensitive PIR,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_smartdoorbellpro,WUUK Labs,WUUK Smart Doorbell Pro (1 Doorbell Pro + 1 Base Station),129.99,upfront,Wireless doorbell camera system,Motion detection|Notifications day and night,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_smartdoorbellpro_addon,WUUK Labs,WUUK Smart Doorbell Pro Add-on,99.99,upfront,Additional unit,Motion detection|Notifications,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_storage,WUUK Labs,WUUK Storage Card, 32GB,9.99,upfront,Storage for camera,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_videobaby,WUUK Labs,WUUK Video Baby Monitor,129.99,upfront,5.5'' display and phone app,1000ft long-range|Remote phone app control,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_wiredsmart,WUUK Labs,WUUK Wired Smart Doorbell 2K,99.00,upfront,On-device AI Facial Recognition,Personalized greetings|Local AI processing,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"security,aus_wuuk_wireless2cam,WUUK Labs,WUUK Wireless Cam Pro (2 Cam + 1 Base Station),199.98,upfront,2K Crystal-Clear Image & 2-Way Audio,HD 2304×1296 resolution|Surveillance for home, property, workplace,https://wuuklabs.com/logo.png,#000000,https://wuuklabs.com/collections/all,2.5,FALSE,FALSE"
"insurance,aus_budget_car,Budget Direct,Car Insurance,0,/yr,Award-winning comprehensive or third-party cover,15% off first year|Protects car and property|Guaranteed repairs,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_home,Budget Direct,Home & Contents,0,/yr,Protects home building and contents,30% off first year|Legal liability|Option for flood cover,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_motorcycle,Budget Direct,Motorcycle Insurance,0,/yr,Three levels of cover,15% off first year|Lifetime guarantee on repairs|24/7 claims,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_pet,Budget Direct,Pet Insurance,0,/yr,Three levels for dogs or cats,15% off first year|Reimburses 80% vet expenses|Options for routine care,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_life,Budget Direct,Life Insurance,0,/yr,Covers life events,1 Month Cover FREE|Includes TPD|Trauma Insurance,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_travel,Budget Direct,Travel Insurance,0,/yr,Three levels of cover,15% off first year|Includes COVID-19 cover|Optional adventure/snow sports,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"insurance,aus_budget_roadside,Budget Direct,Roadside Assistance,89.95,/yr,Unlimited breakdown callouts,24/7 assistance|Flat tyres|Dead batteries|Immediate roadside,https://www.budgetdirect.com.au/logo.png,#00A651,https://www.budgetdirect.com.au/,4.4,FALSE,FALSE"
"solar,aus_energymatters_grid,Energy Matters,Grid Connected Solar Power Systems,0,upfront,Ties into existing home electricity,24/7 power|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_energymatters_offgrid,Energy Matters,Off-Grid Solar,0,upfront,For remote areas|Battery storage|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_energymatters_commercial,Energy Matters,Commercial and Medium Scale Solar,0,upfront,For businesses/solar farms|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_energymatters_hotwater,Energy Matters,Solar Hot Water,0,upfront,Flat plate/evacuated tube|Saves up to 75% water heating|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_energymatters_hydronics,Energy Matters,Solar Hydronics/Thermal,0,upfront,Heating/cooling for commercial|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_energymatters_waterpumping,Energy Matters,Solar Water Pumping,0,upfront,For farms|Replaces fossil fuel|No pricing,https://www.energymatters.com.au/logo.png,#00C08B,https://www.energymatters.com.au/solar-power,4.0,FALSE,TRUE"
"solar,aus_solarchoice_compare,Solar Choice,Compare Solar Quotes,0,upfront,Personalised solar and battery quotes|Solar Choice discount|Compare installers|Tools for comparisons,https://www.solarchoice.com.au/logo.png,#00C08B,https://www.solarchoice.com.au/solar-panels,4.0,FALSE,TRUE"
